,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,Class
17,0.314596589729515,2.66067027657541,-5.92003738034463,4.52249960508858,-2.3150272861839,-2.27835165394776,-4.68405393631569,-0.694695511200349,-5.52627805985834,6.66243683071252,-8.52546492534563,-7.67866801029943,-4.47813659534324,-5.84426647937357,-1.1027307945783,1
18,0.447395553302475,2.48195386638743,-5.66081393141405,4.4559228120932,-2.4437797540431,-2.18504026247234,-4.71614294470093,-0.718326066573691,-5.3903302556601,6.45418752494833,-8.48534657377678,-7.01990155916612,-4.6498642988132,-6.2883575087823,-1.33931232244731,1
19,-2.16992897559082,3.6396539992044,-4.50849778617728,2.73066814884895,-2.12269287053048,-2.34101682766366,-4.23525308290613,-1.30527913344307,-6.7167200227127,6.35361231915591,-8.60164826276464,-7.50616937408145,-3.69451599830956,-6.30475338603049,-1.26758712788115,1
20,-1.86375555343732,3.44264397684973,-4.46825973145511,2.80533625940251,-2.1184124774924,-2.33228488731467,-4.2612371974404,-1.43939587542941,-6.99990663386522,6.31620967716699,-8.67081800476226,-7.41771206475053,-3.65280196004741,-6.29314531907376,-1.24324829133852,1
21,-4.61721720415581,1.69569365346656,-3.11437220079491,4.32819855298178,-1.87325699086527,-0.989908135538263,-4.57726462658038,0.472016953377646,-5.57602263642415,4.80232276125089,-10.833164469314,-9.40542306160986,-7.55234220350747,-9.8025617903912,-4.12062883466552,1
22,-2.6618021745564,5.8563932148043,-7.65361621324071,6.37974188053221,-0.0607121191362683,-3.13154973153662,-3.10356974550479,-3.83115371623455,-7.19160424618226,7.10298858788516,-9.92869994299538,-10.924186865147,-2.37942098527078,-2.77511389701838,0.273798971252603,1
23,-2.53585211738111,5.79364414692454,-7.61846283574893,6.39582974649419,-0.0652101046678037,-3.13637196409103,-3.10455736262141,-3.87865758023391,-7.29780335001461,7.07166913682445,-10.001046368327,-10.8606980453666,-2.36085672411086,-2.76009701528795,0.29810341564323,1
24,-3.49910753739178,0.258555160773118,-4.48955807274398,4.85389435139681,-6.97452154477167,3.62838209065084,5.43127092073166,-0.775680092900109,-1.9877731876087,4.69039566550924,-6.9980424321007,-3.73802333366749,-2.01354268083989,-5.1361351026702,-1.18382211654359,1
25,-2.12548982597957,5.97355569173344,-11.0347272274446,9.00714687170235,-1.68945053397167,-2.85441528535313,-7.81044074525876,-5.90282812214984,-12.8409338181318,12.0189131816199,-17.7691434633638,-19.2143254902614,-10.2666091836641,-15.5033921000669,-5.49492764246329,1
26,0.378274504006009,3.91479678866992,-5.72687201536627,6.09414095882864,1.69887526405022,-2.8073139468834,-0.591118212837213,-2.53071281390832,-5.15309460989926,4.65408842254301,-7.83953899762349,-9.63468971263612,-0.663203945673478,0.891934540534899,0.978675639075006,1
27,-1.42662331260887,4.14198623236944,-9.80410344235714,6.66627300324451,-4.74952679326515,-2.07312900595144,-10.0899311630826,-3.2495156171301,-11.4204509744097,10.8530116481991,-15.969207520809,-14.690729133641,-12.2271892780267,-18.5873662058916,-6.92076186060174,1
28,-3.89119195123086,7.09891625215749,-11.4264670967961,8.60755678650129,-2.06570621026229,-2.98528802203595,-8.13858941693861,-6.27279046836547,-13.1934150665232,11.6197234753825,-17.6316063138707,-18.8220867423816,-10.0310966568698,-15.2270075099256,-5.32200898058982,1
29,0.919136507326981,4.19963266902077,-7.53560659365729,7.42694037455047,1.11821533001319,-2.88672235145027,-1.34103599607144,-2.20322443100109,-4.13784019622865,4.57011280759332,-7.62916958856017,-9.44037499459843,-1.23395828198259,1.63200885764087,1.3157345644727,1
30,-4.69679522444504,2.69386747884008,-4.47513271259153,5.4676845487781,-1.55675807549758,-1.54942028904253,-4.10421487278526,-1.49846813107494,-4.59495176285009,5.27550585077254,-11.3490285500915,-8.13869488434773,-6.65359434741365,-10.2467554066001,-4.19106626655491,1
31,-4.72771265581559,3.04446910225824,-5.59835426695611,5.92819080241929,-2.19076972938784,-1.52932296564747,-4.48742195988547,-1.3070104231933,-4.13889121357616,5.14940878300581,-11.1240186070579,-7.84094220494304,-6.77706923974191,-9.93176515376766,-4.09302112201074,1
32,-4.06400473842815,3.10093489093256,-1.18849800365476,3.26463274045175,-1.90356235801726,0.3203505872957,-0.954940039087007,2.82082866173719,1.01511287978593,3.18718689736493,-7.00432728360605,-6.22060535304292,-3.07509188469837,-5.04473569177435,-1.71808268516882,1
33,-2.58961719821269,7.01671438495857,-13.7054072869097,10.3432280604117,-2.95446103475574,-3.05511578527804,-9.3012886151434,-5.65421202641103,-11.853866972601,11.6692047358121,-17.2286622386187,-18.4937733551053,-10.6294973901353,-14.4412111342765,-5.10548646597228,1
34,-2.88004235163471,5.22544230971559,-11.0633302799459,6.68995065770063,-5.7599239886738,-2.24403079081521,-11.1999752166959,-3.42930426351801,-11.5619497720699,10.446846814514,-15.4790524832016,-13.8837785491112,-11.911483017197,-18.1030037037729,-6.83783453880068,1
35,-5.45436177939673,8.28742055534983,-12.7528112729386,8.59434189301081,-3.10600228114338,-3.17994875686414,-9.25279393795831,-6.32980084623466,-13.1366983691039,11.228470279576,-17.1313009454468,-18.0499976898594,-9.7235653091894,-14.7449024646768,-5.24730110631125,1
36,-4.15301449873357,8.20479650456012,-15.0317142097481,10.330099825448,-3.99442609736294,-3.25001318447365,-10.4156978119079,-5.71124797098224,-11.7971810675777,11.2779207278067,-16.7283393320915,-17.7216383537133,-10.3220166783853,-13.9590853730538,-5.03071003831832,1
37,-4.71052878230567,8.63621438967976,-15.4962220036783,10.3133493732845,-4.35134098287048,-3.32268873543923,-10.7883728387388,-5.68931118776998,-11.7121866242875,11.1524905985837,-16.5581971409376,-17.4759212828566,-10.222203169604,-13.7991476446987,-5.00858517858957,1
38,-4.64189285087538,2.90208643306647,-1.57293870931742,2.507298518227,-0.871782564349351,-1.0409025722626,-1.59390073966645,1.90896268593707,1.07741752106048,3.33850216040272,-6.54261034532574,-3.26647554459315,-4.84238307827835,-5.269876299726,-2.34466857415508,1
39,1.08837493830851,0.898474023721059,0.394684329076182,3.17025757451452,0.17573879687403,-0.221980885195245,-0.0229887284923858,0.860043617194172,-0.592472935320844,1.07272839973578,-2.54755681422931,-0.330305803751441,0.335642172519614,2.29899822072815,-0.1620962094812,1
40,1.18978435670385,0.942289402014327,0.0823341450498769,3.02404970580847,0.412406009418248,-0.214414558479438,0.0535578385040748,0.883797757350066,-0.554223900525873,0.154921008931302,-2.77675657494788,-0.45607695680899,0.857322735948866,1.70702446635297,0.526349196477535,1
41,-0.469326705102944,1.11145278248281,2.04100272504592,1.73159516277684,0.135146841769907,-0.0936251754891053,0.266155169970928,0.58025540346041,-0.164562674892883,0.500376369958899,-3.0217601822032,1.50079377517002,0.706047712602575,0.115114264650572,-0.0467958788933584,1
42,-5.26805322089363,9.06761342731767,-15.9607281345144,10.2966027898053,-4.70824109122294,-3.39537485177836,-11.1610570028797,-5.66737554592835,-11.6271935556579,11.0270590938161,-16.3880541668327,-17.230202160711,-10.1223919213552,-13.6392089915234,-4.98645725844229,1
43,-5.18787810836635,6.96770866359565,-13.510931139095,8.61789514115238,-11.2144223939458,0.6722478387604,-9.46253281088355,-4.89700552817542,-11.7868116556041,9.36907905765884,-15.0941631493865,-11.8521613037824,-10.6882417917386,-18.3888105354245,-6.89884013301839,1
44,-12.2240206243564,3.85415032971366,-12.4667657248211,9.64831072711484,-2.72696132147655,-4.44561038185083,-21.9228110340575,-4.43316165783721,-11.2014000859835,9.32879925655782,-13.1049334662012,-10.140200337183,-10.0986706554809,-17.5066115481045,-8.06120798966267,1
45,-14.4744374924863,6.50318451651946,-17.7126323688621,11.2703523334822,-4.15014206409808,-3.3720982088695,-16.5358068114174,-6.81527289964437,-13.6705451263516,10.5452629545898,-15.0226996343749,-15.0663743633461,-8.6687392723375,-12.8041408991277,-5.11662049533788,1
46,-12.3396031574122,4.48826730168204,-16.5870729373632,10.1072738734101,-10.4201989827431,0.130669811857349,-15.6003233044816,-5.3046309683427,-12.9389293107706,8.80568196718575,-13.5561301301468,-9.80988150207055,-9.50521044515487,-17.5420303090874,-6.79263778723153,1
47,-15.3988450085358,7.47232389650112,-19.0269123426632,11.165525840514,-6.89385628014845,-2.12093657486019,-14.9133299850456,-7.1750966153358,-14.166794659606,10.2777688628065,-14.9854337328686,-14.6663889726541,-8.33324249555463,-12.6025964553952,-4.87668342078337,1
48,-14.1791651073631,7.42136996239257,-21.405835744128,11.927511869244,-7.97428068736155,-2.20271027666529,-15.4716122801735,-6.38012489838839,-13.3482776536659,10.1875873241664,-14.5639797552132,-14.4915983463022,-8.2641288443605,-12.4398049728466,-4.83707902601307,1
49,-14.7246270119253,7.87515679273047,-21.8723173644566,11.9061699078901,-8.34873369160876,-2.26284641969245,-15.8334427819606,-6.35683349086288,-13.2616517082667,10.0637897462894,-14.3947668016721,-14.2483158270781,-8.16163244506225,-12.2809648581754,-4.81858639342974,1
50,-15.2713618637585,8.32658106147414,-22.3385905133352,11.8853128922128,-8.72133435613386,-2.32430694897567,-16.1964186599881,-6.33368515594745,-13.175198078736,9.93981974172569,-14.2254557039818,-14.0047761755606,-8.0594194070953,-12.1220088158237,-4.79971013254961,1
51,-15.8191787207718,8.7759971528627,-22.8046864614815,11.8648680803607,-9.09236053189517,-2.38689320657655,-16.5603681078199,-6.31065843275059,-13.0888909176936,9.81570317447819,-14.0560611837648,-13.7610179615936,-7.95744722625995,-11.9629542349435,-4.7805077876172,1
52,-16.3679230107968,9.22369194937548,-23.2706305232856,11.8447765860728,-9.46203714585895,-2.45044437416398,-16.9251520440555,-6.28773594816964,-13.0027093010697,9.69146098207319,-13.8865951585248,-13.5170724083842,-7.85568149439455,-11.8038151924676,-4.76102594206856,1
53,-16.9174682656955,9.66990017304097,-23.7364434105216,11.8249902296814,-9.83054822917941,-2.51482887310345,-17.2906566748216,-6.26490348784789,-12.9166361091709,9.56711029521397,-13.7170673789468,-13.2729650621928,-7.75409405936683,-11.6446032058862,-4.74130270962407,1
54,-17.4677100117887,10.1148157246654,-24.2021422329158,11.8054692105913,-10.1980458075926,-2.5799380080012,-17.6567879964837,-6.24214930949065,-12.8306571996417,9.44266526535108,-13.5474858999444,-13.0287170264518,-7.65266166506753,-11.4853277896478,-4.72136957553102,1
55,-18.0185611876771,10.5586001882538,-24.6677412485732,11.7861803616399,-10.564656569212,-2.64568119936245,-18.02346767268,-6.21946362785238,-12.7447607871859,9.31813768535999,-13.3778574339457,-12.7843458873548,-7.55136493140559,-11.3259968724596,-4.70125277749548,1
56,1.19239598990768,1.33897371069007,-0.678876186687009,3.1236723071222,0.643244863589275,-1.18432299431215,0.397585526006899,0.41113497684127,-0.859862301810301,1.124059382453,-3.76387384832398,-0.971757538368114,1.45757852763076,2.61145033447876,1.2919552295122,1
57,-15.9036352020113,10.3939171427504,-19.1336024646827,6.18596883540498,-12.5380209157442,-4.02703044708406,-13.8978265981985,-2.84495398482036,-9.66878891236125,7.39441941053863,-11.6356300484755,-8.64045910049478,-7.69556878829619,-13.6841395944616,-4.77740603940726,1
58,-16.5986647432584,10.5417508026636,-19.8189818085279,6.0172946473619,-13.0259010501237,-4.12877900260013,-14.1188648469369,-4.09955143059712,-9.22282550730978,6.32936467621872,-8.95219071159749,-9.82505442102721,-7.54168742379503,-14.2595985921417,-5.03505152375192,1
59,-17.2751911945397,10.8196653713117,-20.3638859739149,6.04661174671427,-13.4650333517322,-4.16664724489873,-14.4094479851747,-4.07385571204177,-9.15336803834587,6.21088301172371,-8.77857203246194,-9.57466229922106,-7.41848727872681,-14.1027718764864,-5.01642333521081,1
60,1.12533553530785,1.13014648418496,-0.962975334759173,2.67568785863118,0.990074518469203,-0.243317741184431,0.316192138064781,-1.1433427947576,-0.369908966047961,1.83449419801385,-0.491243315415958,-2.23862224442526,1.47792560308038,1.77645429510255,1.14928218583042,1
61,-18.474867903441,11.5863805198184,-21.4029168131391,6.03851541556808,-14.4511581398683,-4.14652350569915,-14.856123673178,-4.05335328722588,-9.04039624894471,5.96620250720685,-8.46396612952571,-9.09253265181295,-7.1863755078292,-13.7974745003699,-4.95849390971089,1
62,-19.1798264145873,11.8179219897853,-21.9191735807843,6.0862356342864,-14.7088447898427,-4.30888760741835,-15.3579518065836,-3.99986076978115,-8.9286556608751,5.8492930661792,-8.26164983722413,-8.82935922766409,-7.0709530089254,-13.6297209427085,-4.9588298158479,1
63,-19.8563223334433,12.0958932259299,-22.4640827464876,6.11554110191771,-15.1480215209615,-4.34672408349599,-15.6485074722661,-3.97416161954102,-8.85919405880884,5.73081553744459,-8.08803351213651,-8.57897327333454,-6.94774606726094,-13.4728970076501,-4.94021082886802,1
64,-20.5327510764355,12.3739891389716,-23.0090029136283,6.14482097803751,-15.5872960035928,-4.38449066917613,-15.9390026942523,-3.94845491908543,-8.78972336330438,5.61234710799626,-7.91442236630349,-8.32860088836825,-6.82452417207669,-13.3160791903173,-4.9216120866876,1
65,-21.2091195927913,12.6521968313004,-23.5539329441267,6.17407791004356,-16.026658125511,-4.42219459449987,-16.2294437253382,-3.92274144947115,-8.72024451506225,5.49388683652872,-7.7408158639401,-8.078240669038,-6.7012888702885,-13.1592668578419,-4.90303149501704,1
66,-21.8854339051741,12.9305051249875,-24.098871851647,6.20331419234722,-16.4660991227874,-4.45984212550286,-16.519835984614,-3.89702188761405,-8.6507583293562,5.3754339072439,-7.56721354069937,-7.82789139878016,-6.57804150255676,-13.0024594617382,-4.88446723880536,1
67,-22.5616992591298,13.2089042844176,-24.6438187771226,6.23253182330679,-16.905611362323,-4.49743871970001,-16.8101841919321,-3.87129682308601,-8.58126551626339,5.25698760960799,-7.39361499215009,-7.57755201800709,-6.45478323655342,-12.8456565242928,-4.86591773720169,1
68,-23.237920244511,13.4873857909274,-25.1887729688701,6.26173255148578,-17.3451881651558,-4.53498915241687,-17.1004924771637,-3.84556677176243,-8.51176669710133,5.1385473219039,-7.22001986441493,-7.3272215995796,-6.33151509399145,-12.6888576275064,-4.84738160696153,1
69,-23.9141008948243,13.7659421584186,-25.7337337663194,6.2909179135006,-17.7848236618953,-4.57249762015164,-17.3907644695894,-3.81983218698836,-8.44226241787632,5.02011249777419,-7.0464278465108,-7.07689932873899,-6.20823797273981,-12.5320624040465,-4.82885763250639,1
70,-24.5902447690465,14.0445667815106,-26.2787005866145,6.32008926518927,-18.2245126736673,-4.60996782569686,-17.6810033715155,-3.79409346877414,-8.37275316035861,4.90168265513877,-6.87283866404082,-6.82658448658054,-6.08495266503583,-12.375270529796,-4.81034474126699,1
71,-25.2663550194138,14.3232538097233,-26.8236729135114,6.34924780743689,-18.664250613469,-4.64740304866878,-17.9712120192706,-3.76835097141465,-8.303239351259,4.78325736701241,-6.6992520739678,-6.57627643636006,-5.96165987257541,-12.2184817176797,-4.79184198325342,1
72,-25.9424344479142,14.6019980426299,-27.3686502881266,6.37839460769688,-19.1040334039646,-4.68480620428185,-18.2613929340355,-3.74260500983864,-8.233721369876,4.6648362538527,-6.52566786025865,-6.32597461208273,-5.83836021908828,-12.0616957125199,-4.77334851403019,1
73,0.288028928428076,0.965681439446855,-1.45949519977085,1.92186300234526,-1.91241402974899,-1.13028190025527,-2.81426265960526,-0.695262639845074,-3.46568908576121,2.35161910622909,-3.82670531942496,-4.8528669146236,-2.61736133003734,-4.83555830647772,-1.92175160139324,1
74,-27.1436784229495,15.3658043803315,-28.4074244550982,6.37089534679314,-20.0878775718571,-4.66631306343841,-18.7094788213717,-3.72227873753244,-8.12096173759343,4.41994345577668,-6.21094112120869,-5.84352838067721,-5.60659732565665,-11.7562556050179,-4.71494676131661,1
75,-2.78724793061533,-0.0713403777285035,-1.50528777523306,3.36177713733967,-3.35742166883665,0.565834734346537,0.303653111125521,-2.24588195188782,-3.65142656863483,0.987277021963291,-3.83478156926117,-3.18216808481143,-2.95430081252595,-5.84121800175148,-2.91043029785417,1
76,-27.84818067198,15.5981926625554,-28.923755945104,6.41844174657532,-20.346228155413,-4.82820246578157,-19.2108964179086,-3.66873493861418,-8.00915938639777,4.30309581759563,-6.00866000668561,-5.58044712038062,-5.49107326163426,-11.5885435992809,-4.71542017123115,1
77,-28.5242675938406,15.8769229879536,-29.4687320925264,6.44759140152748,-20.7860000418837,-4.86561341755669,-19.5010840750712,-3.64298981925263,-7.93964241937325,4.18467368942509,-5.83507521523889,-5.33014378246253,-5.36777527618834,-11.4317569116986,-4.69692444373293,1
78,-29.2003285905744,16.1557014298057,-30.0137124857248,6.47673117996833,-21.2258096535165,-4.90299739658728,-19.791248405247,-3.61724178604255,-7.87012194292549,4.06625507293473,-5.66149242261771,-5.07984568135779,-5.24447151974264,-11.2749725851252,-4.67843652929376,1
79,-29.8763655139763,16.4345245512223,-30.5586968214292,6.50586178736296,-21.6656542956569,-4.94035632949796,-20.0813910746494,-3.59149104711596,-7.80059820772759,3.94783971729026,-5.4879114860488,-4.82955244300835,-5.12116240451142,-11.1181904509172,-4.65995586983801,1
80,-30.552380043581,16.7133892350242,-31.1036848245812,6.53498386355181,-22.105531524316,-4.97769196369245,-20.371513594495,-3.56573779124378,-7.7310714411342,3.8294273949908,-5.31433227604015,-4.57926372815218,-4.99784830436345,-10.9614103561188,-4.64148195920404,1
81,1.10280432542075,2.82916799881581,-3.93287026485548,4.70769143992869,2.93796685530025,-1.80090371765217,1.672734122106,-2.78301108805298,-1.88484243991678,3.79256535985687,-1.46047112296734,-7.07736060637589,2.4932276042067,6.24498710234308,2.97174936407353,1
82,-1.06067628419757,2.60857946990866,-2.97167900258071,4.36008935234848,3.73885304346426,-2.72839507263672,1.98761635466291,-2.75753451251209,-2.33593332652232,2.11151686706104,-2.59194964968951,-7.31157981735935,2.29060783198994,6.50927165018434,2.56997142628646,1
83,0.269614090485094,3.54975512877325,-5.81035344453706,5.80936957402456,1.53880793351049,-2.26921913566818,-0.824203333436328,-3.75905945636624,-4.59238980599474,5.47939151009669,-5.65785754091816,-10.3848897408947,-0.701882908954806,0.409735840500415,0.939603694029483,1
84,0.92376442016477,0.34404807190464,-2.88000365579163,1.72168007534123,-3.01956477860235,-0.639736122583852,-3.8013245024591,0.864065471140902,-2.89525166830126,3.02816223099618,-2.54917730779636,-2.97131675769274,-4.70201182527384,-4.90809850732764,-1.5088732903485,1
85,-2.83098405592803,0.885657038258755,1.19993009832405,2.86129223993172,0.321668777779154,0.289966026429405,1.7677604489638,0.0697358066743391,3.24508640095346,0.675287853392807,-0.677096334427304,-0.913786970583513,-1.0245020918608,0.0220452070437295,-0.940684674142594,1
86,0.287952771527529,1.72873464521162,-1.65217304572257,3.81354418795523,-1.09092715391318,-0.984744665624589,-2.20231792699069,-2.03389204830362,-2.73415555507211,2.36843367282003,-3.65680265130054,-4.74441333023745,-2.47951355643698,-4.93111196829858,-2.54740252736051,1
87,-2.17913506011513,0.0202179180614602,-2.18273279614299,2.57204626116115,-3.6637331119316,0.0815679330899005,0.268048730691862,-2.37402736257173,-3.58281002008802,1.97582106179607,-3.50054226479879,-2.73594037401519,-4.04629299726117,-5.07947908460579,-2.58685704537203,1
88,0.539275913891047,1.5548897630737,-2.06618033324968,3.24161746276725,0.184735711234243,0.0283295594064726,-1.51552137985061,-1.99984603560986,-2.13317644293659,2.75617194535395,-2.24286436771513,-4.65280380668112,-0.775666019840941,-3.21861825150599,-0.370992501046414,1
89,1.08123377540659,0.416413936043849,0.862918740651629,2.52086280678918,-0.0050205000585141,0.563341022808024,-0.123372251574041,-0.673597550149872,0.644549730341658,1.1205051770709,1.23777331256672,0.0383719793321978,0.0854063439558358,-0.219143226460215,-0.694259215394403,1
90,0.333499490680108,1.69987344643198,-2.59656116696059,3.64394526899047,-0.585067615145778,-0.65465853161144,-2.27578851019488,-2.04241592376479,-2.83487115980611,2.80200512615164,-4.39273243849001,-5.32728665168661,-1.35938947657172,-5.09518287931609,-0.338012656200231,1
91,-2.43923696855219,2.59145816263611,-2.84012564998452,1.28624391005241,-1.7770161908324,-1.4361387710222,-2.20605624197635,-0.292885036315821,-3.71744992918956,3.90739912775712,-7.22000368560677,-9.6576265944335,-4.73866234284944,-9.27663556929158,-3.08196108095709,1
92,-0.860826892469905,3.13178963278262,-5.05296813449749,5.42094070941518,-2.49414141557203,-1.81128662834635,-5.47911745062699,-3.90820579292615,-7.06074618169306,4.72997415443333,-8.62905440849263,-11.1820634139742,-6.53298227788478,-13.3892507167674,-4.48041256680694,1
93,-2.01900071938148,1.49126972926361,0.0052218157286719,0.817253270463702,0.973252233873376,-0.639268312778292,-0.974072997078786,-0.0031590736890201,-0.121653217684609,0.0243696057661544,-1.07381224038496,-0.895433620751722,-0.103527023620705,2.03119574973193,0.31759835677742,1
94,-3.21895201068387,2.70853541135777,-3.26304158740062,1.36186594394607,-1.64577567536596,-1.85298187130258,-3.06995821412732,-0.213356097435365,-3.55198400939375,3.77974953895486,-6.98477147722078,-9.37787845231763,-4.65207119462111,-9.09423129737693,-3.08254995409724,1
95,-2.04448868873478,3.36830621710984,-3.93711139061868,5.62311973109633,-3.0792320390481,-1.25347411822809,-5.77887959312275,-4.46710312294842,-6.0677981503786,3.83978771072745,-8.27784094846266,-8.41668121212274,-7.86265882647354,-14.5708366290177,-5.18538553288232,1
96,-2.85716975415491,4.04560138120513,-4.19729878550198,5.48719863078843,-3.07077616787415,-1.42268633776286,-5.65131373987331,-5.01549098658195,-6.31970750896333,3.77960220775921,-8.07709364590223,-7.89190877856627,-7.9540700449952,-14.2650559534715,-5.7710644259128,1
97,-3.51902954497457,4.14086717613266,-3.62820236883577,5.50567203744754,-4.05746250583351,-0.905945282755562,-6.65203112089008,-4.67940204045465,-6.54624181523522,3.53820204012168,-8.04228514248667,-8.05104890186539,-7.39595692479141,-14.3296261567476,-4.86801023649552,1
98,-3.89658259167336,4.51835470349753,-4.45402724041253,5.54745334718879,-4.12145857265685,-1.16340665785105,-6.80505305303552,-4.91712959933528,-6.60046062150676,3.36784560815482,-7.88897751950988,-7.62865191597326,-7.53340432942796,-14.0646239413114,-4.96010863308331,1
99,-4.19407367570647,4.38289736244467,-5.11836337307965,4.45522984017686,-4.81262068168969,-1.22464470658392,-7.28132786701771,-3.6796585127756,-7.52436833681058,2.95434436554049,-7.09982534281257,-7.68780276684597,-8.52085016639749,-13.2772997431934,-5.25370461976771,1
100,-4.84437152213983,5.64943864783758,-6.73039574613665,5.25284201867297,-4.4095661499774,-1.74076745609347,-6.31169852901067,-5.41628435913526,-7.8335555711125,3.6573495649865,-7.7814479532704,-8.60475886835984,-6.55397325691037,-12.6243936527694,-4.98990973846596,1
101,-5.68501341827133,5.77651621042963,-7.06497672861513,5.90271545151069,-4.71556383098609,-1.75563332378958,-6.95867914257843,-5.54152882782373,-7.50211219093686,3.67670318691664,-7.64298306727846,-8.29965953059956,-6.79279505972775,-12.075932061394,-4.88217964265137,1
102,-7.92389070083426,-5.19836019923329,-3.00002392240282,4.42066620155728,2.27219396451756,-3.39448342909715,-5.28343533467969,0.658176428693037,-0.794993881662565,3.26606601582438,-2.71918495125522,-5.274865818881,-2.99583037811248,-4.69843344927136,-1.71187122467509,1
